Math 32,Northern California,Female,Asian or Pacific Islander,Junior,62,Computer Science and Engineering,Psychology,14,2.2,Yes: a statistics course at another college,No,Visual,15,June,20,5,5,125,2000,4,0,0,7,"Facebook,Instagram",iPhone,San Franciso Giants,Oakland Raiders,Los Angeles Lakers,"Toronto Maple Leafs,Winnipeg Jets",50,30,0,1,17,Yes,off-campus apartment in Merced,4,2,0,70,40,bus,50,0,charter school,80,No,60,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",Yes,No,No,2,separated,70,60,20,No,No,70,60,300,10000,0,50,0,0,No,70,60,50,No,In a relationship,White,63,30,7,14,7,4,0,weekly,70,70,4,The Office,Spirited Away,60,Yes,90,Yes,6,250,3.8,1700,I do not plan to join a fraternity nor sorority,20,Yes,"Laptop computer,Tablet",Yes,6,Yes,15,I plan on earning a bachelor's degree at UC Merced,60,0,No,Yes,No,No,No,90,36,Pancakes,coffee,Dogs,60,10,2,90,40,No,Yes!,Spiderman,Joker,Spring,right-handed,60,60,5,40,Design 1,Michael Spivey,ocean,90
Math 32,Northern California,Male,Asian or Pacific Islander,Sophomore,74,Computer Science and Engineering,Applied Mathematical Sciences,16,3.845,Yes: AP Statistics,No,Visual,21,March,19,73,11,130,2000,2,3,0,8,Facebook,Android,New York Yankees,San Francisco 49ers,Los Angeles Lakers,San Jose Sharks,40,50,0,0,-1,No,dormitory,5,2,0,60,30,car,60,20,public school,50,No,24,dining commons,No,No,No,2.5,married,50,50,50,No,No,60,10,100,100000,60,20,5,15,No,75,80,70,Yes,Single,Cyan,918919,70,7,14,14,7,0,holidays,60,80,0,The Mandalorian,21 Jump Street,50,No,100,No,2,163,3.4,1280,I do not plan to join a fraternity nor sorority,20,Yes,"Desktop computer,Laptop computer,Computer lab",No,10,Yes,0,I plan on transferring,100,0,No,Yes,No,No,Yes,100,0,Pancakes,tea,Dogs,50,0,2,80,10,No,tolerable,Spiderman,Joker,Spring,right-handed,100,50,4,70,PHYS 108,Susan Varnot,snow,90
Math 32,Central California,Male,American Indian or Alaskan Native,Sophomore,45,Computer Science and Engineering,"Computer Science and Engineering,Mechanical Engineering",18,3,Yes: a (non-AP) Statistics course in high school,Yes,Kinesthetic,3,June,19,146,12,165,2000,0,0,8,2,Tumblr,iPhone,Houston Astros,Cleveland Browns,Atlanta Hawks,Anaheim Ducks,65,30,3,NA,16,No,off-campus house in Merced,4,4,20,90,40,bus,20,0,home-schooled,40,Yes,0,vending machines,Yes,Yes,No,3.5,married,0,70,40,No,No,53,87,0,67000,40,20,10,5,Yes,40,2,1,No,It's complicated,RED,4,3,10,14,0,3,1,weekly,100,75,7,NETFLIX,Fast and Furious,20,No,0,No,1,75,5,1180,I plan to join a professional fraternity,30,No,"Desktop computer,Laptop computer,Tablet,Computer lab",Yes,30,Yes,0,I plan on earning a bachelor's degree at UC Merced,90,0,No,No,No,Yes,Yes,80,200,Pancakes,coffee,Dogs,20,3,2,50,100,Yes,No!,Batman,Joker,Summer,left-handed,40,100,2,0,Math 11,TA : DUSTY VENTURA,snow,100
Math 32,Southern California,Male,Hispanic or Latino,Junior,83.3,Computer Science and Engineering,Computer Science and Engineering,16,3.238,No,No,Visual,4,April,20,71,12,300,2500,2,6,0,6,"Google+,Instagram,Tagged,Twitter",Android,Los Angeles Dodgers,New England Patriots,Los Angeles Lakers,Pittsburgh Penguins,40,20,1,0,30,Yes,off-campus apartment in Merced,1,1,19,85,85,bus,90,20,public school,80,Yes,70,dining commons,No,No,No,1.4,married,30,100,70,No,No,50,80,150,170000,60,20,0,5,No,85,85,70,No,Single,Red,2,50,7,7,3,4,0,in between semesters,100,80,2,Violet Evergarden,The Dark Knight,30,No,50,Yes,3,229,3.8,1220,I do not plan to join a fraternity nor sorority,0,Yes,"Laptop computer,(other)",Yes,8,Yes,2000,I plan on earning a bachelor's degree at UC Merced,99,0,No,Yes,No,Yes,No,90,30,Waffles,coffee,Dogs,90,15,1,100,50,Yes,tolerable,Batman,Darth Vader,Fall,right-handed,100,75,3,70,CSE 165 - Object Oriented Programming,"Angelo Kyrilov - CSE 30, 165",ocean,90
Math 32,Southern California,Female,Hispanic or Latino,Senior,104,Computer Science and Engineering,NA,12,2.3,Yes: a (non-AP) Statistics course in high school,No,Kinesthetic,15,August,21,64,8,180,2500,7,0,14,7,"Facebook,Instagram",Android,"Los Angeles Angels,Los Angeles Dodgers,Seattle Mariners",Oakland Raiders,Los Angeles Lakers,Los Angeles Kings,40,50,1,12,17,Yes,off-campus house in Merced,1,1,0,90,70,car,85,0,public school,0,Yes,70,"Bookstore\, Marketplace\, and/or the Lantern,carts,restaurant vendors,vending machines",Yes,Yes,Yes,2.35,I have a step-father/step-mother,45,100,100,No,No,60,70,0,NA,70,15,5,3,Yes,70,70,75,No,In a relationship,Red and black,420,79,6,16,7,5,3,holidays,80,50,3,"The Office

Rupaul's Drag Race",The Grudge 2,0,Yes,70,Yes,6,110,3.5,NA,I do not plan to join a fraternity nor sorority,39,No,"Laptop computer,Computer lab",Yes,30,Yes,250,I plan on earning a bachelor's degree at UC Merced,80,0,No,Yes,Yes,No,No,100,20,Waffles,(neither),Cats,100,3,1,85,40,Yes,Yes!,Doctor Strange,Loki,Summer,right-handed,100,86,4,83,CSE 21,"Daniel

Angelo Krylov",ocean,100
Math 32,Northern California,Male,"Asian or Pacific Islander,White or Caucausian",Junior,84.3,Computer Science and Engineering,Chemical Sciences,12,2.93,No,No,Kinesthetic,20,February,20,71,12,217,2000,3,14,0,6,Facebook,iPhone,San Franciso Giants,San Francisco 49ers,Miami Heat,San Jose Sharks,65,45,3,0,0,Yes,off-campus house in Merced,2,2,0,40,50,bus,50,50,public school,70,Yes,0,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,Yes,1.5,divorced,15,80,90,No,No,90,100,450,NA,50,30,5,10,Yes,35,70,85,No,Single,"Green, Blue, Black",1,70,4,7,4,4,0,monthly,100,20,4,"RWBY, Red vs Blue, youtube series",1917,80,Yes,70,No,2,100,3.47,2400,I do not plan to join a fraternity nor sorority,20,Yes,"Laptop computer,(other)",No,20,Yes,0,I plan on earning a bachelor's degree at UC Merced,70,70,No,Yes,No,No,No,100,30,Waffles,tea,Dogs,85,3,1,80,100,No,tolerable,Captain America,Thanos,Fall,right-handed,80,50,1,75,"CSE 32, PHYS 006","Daniel in computer engineering, Will Van Brugle",ocean,90
Math 32,Central California,Male,Hispanic or Latino,Junior,0,Computer Science and Engineering,Computer Science and Engineering,12,NA,Yes: AP Statistics,No,Visual,5,February,21,73,12,160,2300,2,0,1,6,Instagram,iPhone,NA,NA,NA,NA,99,60,0,1,19,Yes,off-campus house in Merced,7,7,35,66,66,car,66,66,public school,80,Yes,66,restaurant vendors,Yes,No,No,2,married,0,100,80,No,No,80,80,0,120000,30,20,10,40,Yes,1,77,77,No,Single,"Black, like my soul.",66,66,7,14,4,3,0,weekly,0,66,5,Star Wars: The Clone Wars,Star Wars: Episode III - Revenge of The Sith,66,No,66,No,3,777,4,660,I do not plan to join a fraternity nor sorority,20,Yes,Laptop computer,No,25,Yes,1907,I plan on earning a bachelor's degree at UC Merced,66,66,Yes,No,No,Yes,No,100,40,Waffles,tea,Dogs,66,3,1,80,100,Yes,Yes!,My mom.,Joker,Winter,right-handed,100,66,3,66,Discrete Math,Mr. Derek Sollberger,ocean,66
Math 32,Northern California,Male,White or Caucausian,Sophomore,42,Computer Science and Engineering,Psychology,17,3.1,No,No,Visual,4,February,19,76,13,190,3000,6,4,0,7,NA,iPhone,NA,NA,Milwaukee Bucks,NA,50,50,6,69,69,Yes,off-campus apartment in Merced,2,0,15,50,20,bus,90,0,public school,50,No,0,"Bookstore\, Marketplace\, and/or the Lantern",No,No,No,NA,divorced,NA,NA,NA,Yes,Yes: sports club,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,Engaged,Navy,22,NA,NA,NA,NA,NA,NA,holidays,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,104,0,NA,I do not plan to join a fraternity nor sorority,NA,Yes,Laptop computer,Yes,NA,No,NA,I plan on transferring,NA,NA,No,NA,No,No,No,NA,NA,Pancakes,tea,Dogs,NA,NA,1,NA,NA,Yes,Yes!,NA,NA,Spring,right-handed,NA,NA,NA,NA,NA,NA,NA,69
Math 32,Central California,Male,Hispanic or Latino,Sophomore,52,Computer Science and Engineering,Biological Sciences,16,3.92,Yes: AP Statistics,No,Visual,40,March,20,17,10.5,174,2500,2,0,2,7,"Facebook,Google+,Instagram",iPhone,New York Yankees,Carolina Panthers,Golden State Warriors,Toronto Maple Leafs,40,10,6,2,20,Yes,off-campus house in Merced,4,4,15,75,10,bus,90,0,public school,30,Yes,20,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",No,Yes,Yes,2,separated,10,70,10,No,No,40,30,600,40000,20,20,10,50,Yes,80,60,60,No,Single,Black,1.618,80,1,14,3,14,0,monthly,90,100,11,Attack on Titans,About Time,40,No,70,No,5,250,4.2,1160,I do not plan to join a fraternity nor sorority,20,Yes,Laptop computer,No,6,Yes,3000,I plan on earning a bachelor's degree at UC Merced,100,0,No,No,No,Yes,No,100,0,Pancakes,coffee,Dogs,100,14,1,70,70,Yes,No!,Saitama(One Punch Man),Itachi,Fall,right-handed,90,70,2,80,Econ 005,Professor Hicks,ocean,90
Math 32,Southern California,Male,White or Caucausian,Junior,78.7,Computer Science and Engineering,NA,16,3.571,No,No,Visual,5,February,20,72,12,180,2000,1,0,0,7,Google+,iPhone,San Diego Padres,San Francisco 49ers,Los Angeles Lakers,"Anaheim Ducks,Dallas Stars",69,42,0,2,18,Yes,off-campus house in Merced,3,3,0,50,38,bus,70,0,public school,80,Yes,25,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",Yes,No,No,1,divorced,62,100,90,No,No,81,45,200,68000,90,5,0,0,No,80,76,80,No,In a relationship,blue,7,65,4,7,3,4,0,holidays,0,55,1,One Punch Man,Avengers: Endgame,40,No,72,Yes,3,162,3.5,1440,I do not plan to join a fraternity nor sorority,1,Yes,"Desktop computer,Laptop computer",No,6,No,1000,I plan on earning a bachelor's degree at UC Merced,91,89,No,No,No,No,No,85,30,Pancakes,(neither),Dogs,78,1,1,90,56,Yes,No!,Spiderman,Thanos,Summer,right-handed,100,50,2,86,CSE 21,Angelo Kyrilov,snow,100
Math 32,Southern California,Female,Asian or Pacific Islander,Sophomore,52,Computer Science and Engineering,Computer Science and Engineering,15,2.8,No,No,Visual,3,September,19,62,7,139,1200,0,1,0.5,5,"Facebook,Instagram,LinkedIn,Pinterest",iPhone,Los Angeles Angels,New England Patriots,Los Angeles Lakers,Anaheim Ducks,0,50,0,0,0,No,dormitory,4,0,10,5,5,bus,2,0,public school,50,No,0,dining commons,No,No,No,1,married,100,0,0,No,No,0,0,200,1000000,90,5,0,5,Yes,50,50,50,No,Single,yellow,420,0,7,14,0,2,0,monthly,0,0,2,Criminal Minds,The Hunger Games,0,No,100,No,2,43,3.9,1450,I do not plan to join a fraternity nor sorority,0,Yes,Laptop computer,Yes,5,Yes,800,I plan on earning a bachelor's degree at UC Merced,0,0,No,No,No,Yes,No,100,50,Pancakes,coffee,Dogs,0,5,3,0,0,No,Yes!,Superman,Megamind,Winter,right-handed,0,0,4,0,Psych 001,Professor Altman,ocean,0
Math 32,Northern California,Female,Asian or Pacific Islander,Sophomore,45.3,Computer Science and Engineering,NA,16,3.3,Yes: AP Statistics,No,Auditory,10,April,19,64,8,120,1500,2,2,0,4,"Facebook,Instagram,LinkedIn,Vine",iPhone,San Franciso Giants,San Francisco 49ers,"Boston Celtics,Golden State Warriors","Boston Bruins,San Jose Sharks",0,75,0,0,69,No,dormitory,4,1,0,50,25,car,75,50,public school,25,No,0,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",No,Yes,No,3.2,married,75,50,50,No,No,50,75,100,250000,15,25,10,20,Yes,50,50,50,No,Single,blackÂ ,2,50,7,9,2,3,0,in between semesters,0,75,1,"Brooklyn 99, Parks and Recreation, Single Parents, SNL",Anything MarvelÂ ,25,No,80,No,2,83,3.6,1390,I do not plan to join a fraternity nor sorority,15,Yes,Laptop computer,Yes,20,Yes,15,I plan on earning a bachelor's degree at UC Merced,100,100,No,Yes,No,No,No,100,0,Pancakes,tea,Cats,100,3,4,100,0,No,Yes!,Iron ManÂ ,Killmonger,Fall,right-handed,50,25,3,50,WRI10,Angelo Kyrilov,snow,100
Math 32,Southern California,Male,Asian or Pacific Islander,Junior,64,Computer Science and Engineering,Arts,12,3,No,Yes,Kinesthetic,3,August,20,64,10,220,2000,1,5,0,7,"Facebook,LinkedIn,Twitter",Android,Los Angeles Dodgers,Seattle Seahawks,Golden State Warriors,Los Angeles Kings,40,10,0,0,NA,Yes,off-campus apartment in Merced,3,3,0,80,70,bus,90,NA,charter school,60,No,50,"dining commons,Bookstore\, Marketplace\, and/or the Lantern,carts,restaurant vendors,vending machines",Yes,No,Yes,2,married,80,90,80,No,No,20,70,0,40000,50,25,0,25,Yes,50,40,30,No,Single,purple,25,70,3,14,0,3,0,holidays,100,60,0,"Psych

Green Arrow","Psych the Movie

Jumanji",70,No,60,Yes,5,200,3.2,1200,I do not plan to join a fraternity nor sorority,0,Yes,"Desktop computer,Laptop computer,Tablet,Computer lab,(other)",Yes,30,Yes,500,I plan on earning a bachelor's degree at UC Merced,80,90,No,Yes,No,No,No,90,80,Waffles,tea,Dogs,80,5,3,70,60,Yes,Yes!,Green Arrow,Lex Luthor is the only one i know,Summer,right-handed,90,90,3,50,My favorite class so far at UC Merced was Econ 5. It was really good for me to learn about money and understand money in general.,I really liked my professor from physics. She made packets for lecture for us to follow along and we were able to get some extra credit after midterm by collaborating with other people.,ocean,30
Math 32,Northern California,Male,Asian or Pacific Islander,Junior,83.6,Computer Science and Engineering,Biological Sciences,17,3.1,Yes: a (non-AP) Statistics course in high school,No,Visual,20,July,19,67,10,180,0,2,0,0,40,"Facebook,LinkedIn",iPhone,Los Angeles Dodgers,San Francisco 49ers,Oklahoma City Thunder,Tampa Bay Lightning,79,90,0,0,0,Yes,dormitory,5,0,0,70,60,bus,85,0,public school,70,No,10,dining commons,No,No,Yes,2,married,70,80,80,No,No,80,70,0,40000,0,60,0,30,No,70,80,80,No,Single,Turquoise,3,50,7,7,0,1,0,holidays,80,100,3,White Collar,Kung Fu Panda,40,No,60,No,2,236,3.7,1300,I do not plan to join a fraternity nor sorority,85,Yes,Laptop computer,No,30,Yes,3000,I plan on earning a bachelor's degree at UC Merced,80,40,No,Yes,No,No,Yes,80,10,Pancakes,(neither),Dogs,80,4,2,90,70,No,Yes!,Goku,Nagato,Summer,right-handed,80,80,2,60,Bio 005,Angelo,ocean,86
Math 32,Northern California,Female,Hispanic or Latino,Senior,120,Computer Science and Engineering,NA,16,2.6,No,No,Visual,10,June,21,61,4,140,1200,5,0,0,6,"Facebook,LinkedIn,Pinterest",iPhone,San Franciso Giants,San Francisco 49ers,Golden State Warriors,San Jose Sharks,0,50,0,1,15,No,off-campus house in Merced,2,2,0,80,40,car,0,100,public school,100,Yes,50,"dining commons,restaurant vendors",No,Yes,Yes,2,"divorced,I have a step-father/step-mother",0,100,50,Yes,No,20,20,0,80000,50,0,10,10,No,80,80,80,No,In a relationship,purple,14,100,6,9,7,5,1,monthly,100,60,4,Game of ThronesÂ ,"Moulin Rouge, Â A little princess, Tangled",40,No,90,No,2,NA,3.2,1450,I am in a sorority,50,Yes,Laptop computer,No,6,No,800,I plan on earning a bachelor's degree at UC Merced,100,0,No,No,No,No,Yes,90,0,Pancakes,tea,Dogs,100,3,2,70,100,Yes,No!,Antman,jokerÂ ,Summer,right-handed,100,80,1,70,The meaning of musicÂ ,DanielÂ ,ocean,100
Math 32,Southern California,Male,Hispanic or Latino,Senior,110,Computer Science and Engineering,Computer Science and Engineering,16,2.7,Yes: a (non-AP) Statistics course in high school,No,Visual,4,September,21,5.7,9,190,1800,5,1,1,7,Instagram,iPhone,Toronto Blue Jays,Philadelphia Eagles,Los Angeles Lakers,Los Angeles Kings,30,30,0,2,18,Yes,off-campus house in Merced,5,2,12,20,10,car,30,10,public school,60,Yes,10,dining commons,No,No,Yes,2.6,married,40,0,70,No,No,50,0,0,24000,30,20,10,10,Yes,60,50,50,No,Single,Black,9,10,8,14,2,14,0,holidays,100,70,2,You,The wolf of Wall street,60,No,50,Yes,1,480,3.7,1200,I do not plan to join a fraternity nor sorority,0,Yes,"Laptop computer,Tablet,Computer lab",Yes,18,Yes,1400,I plan on earning a bachelor's degree at UC Merced,80,20,No,Yes,No,Yes,No,80,5,Pancakes,coffee,Dogs,40,1,1,80,90,Yes,No!,Spiderman,Doom,Winter,right-handed,80,40,4,20,CSE 100,Mukesh Singhal,snow,90
Math 32,Southern California,Male,"Asian or Pacific Islander,Hispanic or Latino",Junior,80,Computer Science and Engineering,Applied Mathematical Sciences,12,2.8,No,No,Visual,12,June,20,70,9.5,170,2000,21,0,1,6,Instagram,iPhone,Los Angeles Dodgers,Dallas Cowboys,"Los Angeles Lakers,New Orleans Pelicans",Calgary Flames,35,25,1,6,13,Yes,off-campus house in Merced,5,4,0,50,50,car,89,0,public school,10,Yes,10,dining commons,No,Yes,Yes,2.4,married,50,80,80,No,No,80,90,1000,100000,50,20,10,0,No,75,75,85,No,Single,"Black, White, Blue, Red",23,50,10,14,7,14,0,monthly,80,50,4,"Chuck, Shameless.",Pineapple Express,30,No,50,Yes,3,234,3.6,1100,I plan to pledge for a fraternity,30,Yes,Laptop computer,No,10,Yes,0,I plan on earning a bachelor's degree at UC Merced,50,50,No,No,No,No,Yes,90,10,Waffles,coffee,Dogs,50,40,3,60,50,No,Yes!,Snoop Dogg,Joker,Summer,right-handed,20,50,3,50,"My favorite class so far has been Psychology because it is quite interesting however, i am not interested in doing their kind of work.",Favorite professor has been Nuno Sena since he helped a lot in Wri 10 even for writing for engineers.,ocean,100
Math 32,Central California,NA,Black or African American,Junior,78.6,Computer Science and Engineering,NA,12,3.97,No,No,Visual,20,September,21,66,8,154,1200,0,0,2,8,"Instagram,Twitter",iPhone,Oakland Athletics,Arizona Cardinals,Phoenix Suns,San Jose Sharks,0,78,3,1,18,Yes,off-campus house in Merced,4,3,10,70,30,car,60,0,public school,100,Yes,70,"Bookstore\, Marketplace\, and/or the Lantern,restaurant vendors",No,No,No,0.5,married,90,80,40,No,No,20,100,0,190000,0,50,50,0,No,10,60,50,No,In a relationship,green,21,30,2,7,0,0.25,0,weekly,100,0,2,Chewing Gum,No Country for Old Men,100,Yes,50,No,5,250,3.98,1130,I do not plan to join a fraternity nor sorority,0,Yes,Laptop computer,Yes,7,Yes,6769.18,I plan on earning a bachelor's degree at UC Merced,60,100,No,No,No,Yes,No,100,2,Pancakes,coffee,Dogs,40,4,3,80,100,Yes,Yes!,The Hulk,Harley Quinn,Summer,right-handed,70,80,3,30,Wri 01,Derek Merrill,ocean,40
Math 32,Southern California,Male,Asian or Pacific Islander,Junior,90,Computer Science and Engineering,Mechanical Engineering,16,3.05,Yes: AP Statistics,No,Visual,8,October,20,5.6,10,175,2000,3,1,0,6,"Facebook,Instagram,LinkedIn,Twitter",iPhone,"Los Angeles Angels,Los Angeles Dodgers,San Diego Padres","San Diego Chargers,St. Louis Rams",Los Angeles Lakers,Anaheim Ducks,40,80,0,1,0,No,dormitory,0,0,3,90,50,car,80,50,public school,90,No,0,dining commons,Yes,No,Yes,3,married,30,100,85,No,No,90,100,0,0,50,50,0,0,Yes,90,80,70,No,Single,teal,24,80,7,10,0,2,0,monthly,30,100,1,Grey AnatomyÂ ,Fast and Furious series,30,No,100,Yes,3,70,3.8,1100,I do not plan to join a fraternity nor sorority,20,No,"Laptop computer,Tablet",No,20,No,1600,I plan on earning a bachelor's degree at UC Merced,100,90,No,Yes,No,Yes,No,98,0,Pancakes,coffee,Dogs,70,2,2,75,100,No,Yes!,superman,idk,Fall,right-handed,100,90,4,50,CSE165,"******************
Kristina Callaghan
******************",ocean,90
Math 32,Southern California,Female,Asian or Pacific Islander,Sophomore,60,Computer Science and Engineering,Management and Business Economics,16,3.95,No,No,Visual,2,October,0,0,0,0,0,0,0,0,10,Google+,iPhone,San Franciso Giants,San Francisco 49ers,Los Angeles Lakers,Los Angeles Kings,50,0,0,0,0,No,dormitory,3,1,0,60,50,car,60,60,public school,60,No,60,dining commons,No,No,Yes,3.2,"married,separated,divorced",60,70,60,No,No,60,60,0,0,50,0,0,0,No,70,60,50,No,Single,black,7,60,7,14,0,2,0,holidays,80,60,4,Youtube,Matrix,40,No,60,Yes,3,100,4.3,0,I do not plan to join a fraternity nor sorority,50,No,Tablet,No,3,No,15,I plan on earning a bachelor's degree at UC Merced,60,0,No,Yes,No,No,No,100,0,Waffles,tea,Dogs,60,0,2,100,60,Yes,tolerable,Suenwukong,Venom,Spring,right-handed,60,60,3,60,Math22,Li Hsuan Huang,snow,10
Math 32,Southern California,Male,Black or African American,Junior,66,Computer Science and Engineering,NA,17,2.863,Yes: AP Statistics,No,Visual,3,November,20,74,13,195,2500,6,0.5,0,8,"Instagram,LinkedIn",iPhone,Los Angeles Dodgers,Cleveland Browns,Los Angeles Lakers,Los Angeles Kings,0,80,0,0,NA,No,dormitory,1,1,3,90,50,car,75,NA,public school,70,No,95,dining commons,Yes,No,No,1,married,5,100,100,No,No,100,85,0,50000,30,15,5,60,Yes,100,85,100,No,Single,green/black,8,65,10,14,14,2,0,holidays,0,99,3,YOU,HITCH,1,No,98,Yes,3,123,3.2,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Math 32,Northern California,Male,White or Caucausian,Freshman,16,Computer Science and Engineering,Applied Mathematical Sciences,16,4,No,No,Auditory,2,April,18,74,12,150,1600,0,0,0,7,NA,Android,NA,NA,NA,NA,0,0,NA,0,NA,NA,dormitory,5,1,0,10,NA,bus,10,0,public school,20,No,40,dining commons,No,No,No,1.1,married,10,90,25,No,No,95,10,10,NA,NA,NA,NA,NA,No,20,75,NA,Yes,Single,don't have one,NA,10,6,9,0.25,6,0,holidays,0,50,1,"don't have one

but The Witcher definitely seems good",don't have one,90,NA,80,Yes,3,216,3.95,1430,NA,0,No,Laptop computer,Yes,6,No,3750,I plan on transferring,85,10,No,Yes,No,No,No,99,0,Pancakes,(neither),Cats,10,1,1,50,25,No,tolerable,All Might,Doctor Doom,Fall,right-handed,90,25,3,50,CSE 31,Angelo Kyrilov,snow,75
Math 32,Northern California,Male,Asian or Pacific Islander,Senior,NA,Computer Science and Engineering,Chemical Sciences,NA,NA,NA,Yes,Visual,NA,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Facebook,Instagram,LinkedIn",iPhone,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,off-campus apartment in Merced,3,NA,NA,NA,NA,NA,NA,NA,public school,NA,No,NA,NA,No,No,Yes,2,married,NA,NA,NA,No,No,NA,NA,NA,NA,0,100,0,0,No,NA,0,NA,No,NA,NA,8,0,NA,NA,NA,7,0,holidays,NA,0,0,NA,NA,100,No,100,No,NA,100,NA,NA,I do not plan to join a fraternity nor sorority,0,Yes,"Desktop computer,Laptop computer",No,NA,NA,NA,I plan on earning a bachelor's degree at UC Merced,0,NA,No,No,No,No,NA,NA,NA,Waffles,tea,Dogs,NA,NA,NA,NA,NA,No,tolerable,NA,NA,NA,right-handed,NA,NA,NA,NA,NA,NA,NA,100
Math 32,Northern California,Male,Asian or Pacific Islander,Junior,76,Computer Science and Engineering,Cognitive Science,16,3.7,Yes: AP Statistics,No,Auditory,1,February,20,67,9.5,140,2500,1,0,1,10,NA,Android,NA,NA,NA,NA,40,0,0,0,NA,Yes,off-campus house in Merced,4,4,0,0,0,car,30,0,public school,100,No,0,restaurant vendors,No,No,No,2.5,married,0,80,30,No,No,100,0,800,70000,50,20,5,0,Yes,25,0,0,No,Single,"#000000, black like my soul",7,0,4,10,6,4,0,holidays,0,20,2,I don't watch TV. No time.,Endgame.,30,No,20,No,2,1019,3.3,1470,I do not plan to join a fraternity nor sorority,0,Yes,"Desktop computer,Laptop computer,Computer lab,(other)",Yes,20,Yes,0,I plan on earning a bachelor's degree at UC Merced,100,0,No,No,No,No,No,75,0,Waffles,coffee,Dogs,50,1,2,80,100,Yes,No!,Ironman,Thanos,Winter,right-handed,80,0,3,0,CSE 165,Angelo Kyrilov,snow,0
Math 32,Central California,Male,Hispanic or Latino,Junior,60,Computer Science and Engineering,NA,12,2.4,No,No,Visual,6,July,21,70,10,250,1800,5,4,2,6,"Facebook,Instagram,Twitter",iPhone,Oakland Athletics,New York Giants,Golden State Warriors,San Jose Sharks,50,40,1,2,13,Yes,commute outside of Merced,3,3,24,70,70,car,25,0,public school,30,Yes,50,"Bookstore\, Marketplace\, and/or the Lantern",No,Yes,Yes,1.5,married,0,90,70,No,No,50,40,0,60000,45,15,35,5,Yes,80,60,60,No,In a relationship,Blue,13,80,7,14,5,7,0,weekly,100,70,1,The Office,Inception,20,No,80,No,2,105,3.8,1300,I do not plan to join a fraternity nor sorority,0,Yes,Laptop computer,Yes,11,Yes,15,I plan on earning a bachelor's degree at UC Merced,85,0,No,No,No,Yes,No,95,30,Pancakes,coffee,Cats,80,3,1,70,90,No,Yes!,Thor,Venom,Spring,left-handed,80,70,4,60,Econ 005,Professor Leung,snow,50
Math 32,Southern California,Female,Hispanic or Latino,Junior,80,Computer Science and Engineering,NA,12,3,No,No,Visual,5,August,20,72,10.5,160,2500,10,0,1,6,LinkedIn,Android,Los Angeles Dodgers,San Francisco 49ers,Los Angeles Lakers,Los Angeles Kings,50,0,0,2,16,Yes,off-campus house in Merced,6,5,14,70,45,car,25,80,public school,100,Yes,10,"Bookstore\, Marketplace\, and/or the Lantern",Yes,Yes,No,1.7,married,15,90,95,No,No,76,50,0,75000,60,5,5,2,No,92,85,94,No,Married,Red,420,50,9,7,1,9,0,in between semesters,77,50,2,Venture Bros,The Warriors,0,No,50,No,3,240,3.1,1400,I do not plan to join a fraternity nor sorority,5,Yes,"Desktop computer,Laptop computer,Tablet,Computer lab",Yes,20,Yes,-485,I plan on earning a bachelor's degree at UC Merced,75,20,No,No,No,Yes,No,90,0,Waffles,tea,Dogs,95,0.5,1,90,30,Yes,tolerable,Wolverine,GriffithÂ ,Summer,right-handed,90,75,2,20,CSE 15,Angelo Kyrilov or Alexander Yatskar,ocean,100
Math 32,Northern California,Male,Asian or Pacific Islander,Senior,104,Computer Science and Engineering,NA,16,3,Yes: a (non-AP) Statistics course in high school,No,Kinesthetic,10,November,21,70,9,150,2000,7,0,5,6,NA,(none),NA,NA,NA,NA,70,30,1,3,17,Yes,off-campus house in Merced,3,0,10,70,60,car,60,30,public school,20,Yes,60,"dining commons,Bookstore\, Marketplace\, and/or the Lantern",No,Yes,Yes,2,married,10,90,80,No,No,100,60,300,15000,0,20,20,5,No,70,60,60,No,In a relationship,NA,NA,70,8,16,0,8,2,NA,100,70,1,NA,Inglorious Bastards,40,No,60,Yes,3,125,3,1700,I do not plan to join a fraternity nor sorority,20,Yes,"Desktop computer,Laptop computer,Computer lab",No,6,No,1500,I plan on earning a bachelor's degree at UC Merced,70,50,No,No,No,Yes,Yes,100,0,Pancakes,tea,Cats,69,0,2,70,50,Yes,Yes!,NA,NA,Fall,left-handed,90,60,2,60,Computer Graphics,Angelo Kyrilov,ocean,100
